trans_id,account_id,anomaly_score,is_anomaly,date,amount,balance,type,operation,k_symbol
1322204,4514,0.5945649725022095,True,940114,49200.0,49500.0,PRIJEM,PREVOD Z UCTU,
894518,3050,0.5945635547227334,True,940608,62168.0,88015.1,PRIJEM,PREVOD Z UCTU,
3335922,11079,0.5945603681703323,True,980311,49149.0,123425.8,PRIJEM,PREVOD Z UCTU,
627626,2144,0.5945581252686463,True,981201,23073.0,98136.7,VYBER,VYBER,
487650,1663,0.5945574312671514,True,961209,6366.0,13052.4,PRIJEM,PREVOD Z UCTU,DUCHOD
9666,34,0.5945532776321513,True,971211,47768.0,87755.1,PRIJEM,PREVOD Z UCTU,
930374,3171,0.5945464863166828,True,940214,4848.0,25140.0,PRIJEM,PREVOD Z UCTU,DUCHOD
663082,2264,0.5945459044093455,True,970314,4767.0,20068.0,PRIJEM,PREVOD Z UCTU,DUCHOD
958612,3266,0.5945425150214468,True,970413,4504.0,5604.0,PRIJEM,PREVOD Z UCTU,DUCHOD
463710,1578,0.5945395789384379,True,941208,4128.0,4728.0,PRIJEM,PREVOD Z UCTU,DUCHOD
1092909,3737,0.5945321596403493,True,950305,6852.0,7952.0,PRIJEM,PREVOD Z UCTU,DUCHOD
808477,2755,0.5945083776190765,True,950206,5651.0,6051.0,PRIJEM,PREVOD Z UCTU,DUCHOD
427037,1451,0.5944881461420202,True,930713,6490.0,7490.0,PRIJEM,PREVOD Z UCTU,DUCHOD
37889,123,0.5944846256014964,True,930605,4843.0,14729.0,PRIJEM,PREVOD Z UCTU,DUCHOD
581064,1978,0.594479852798863,True,960609,51303.0,81497.2,PRIJEM,PREVOD Z UCTU,
513733,1758,0.5944527028321741,True,981207,33537.0,100438.6,PRIJEM,PREVOD Z UCTU,
741418,2531,0.5944445797802285,True,970408,6294.0,25376.0,PRIJEM,PREVOD Z UCTU,DUCHOD
18397,62,0.5944421790315725,True,930605,5079.0,16337.0,PRIJEM,PREVOD Z UCTU,DUCHOD
1855394,6281,0.5944383552697646,True,951109,21550.0,5375.9,VYBER,VYBER,
645667,2205,0.5944351011600287,True,960612,5666.0,12432.0,PRIJEM,PREVOD Z UCTU,DUCHOD
1779046,6034,0.5944274555431189,True,941129,47738.0,128770.2,PRIJEM,VKLAD,
457940,1557,0.594406647235465,True,970410,6015.0,24760.0,PRIJEM,PREVOD Z UCTU,DUCHOD
936314,3196,0.594391101200996,True,940309,5403.0,16909.0,PRIJEM,PREVOD Z UCTU,DUCHOD
327114,1117,0.594390818508201,True,961209,5370.0,21880.0,PRIJEM,PREVOD Z UCTU,DUCHOD
409267,1394,0.5943868798981553,True,950312,6341.0,19623.0,PRIJEM,PREVOD Z UCTU,DUCHOD
983389,3355,0.5943825905417748,True,940609,5768.0,24172.0,PRIJEM,PREVOD Z UCTU,DUCHOD
1099896,3757,0.5943820416280985,True,971206,44217.0,79022.1,PRIJEM,PREVOD Z UCTU,
676698,2312,0.5943793190521238,True,980108,5340.0,22460.0,PRIJEM,PREVOD Z UCTU,DUCHOD
827213,2818,0.5943646277879802,True,950608,61533.0,94699.7,PRIJEM,PREVOD Z UCTU,
17052,58,0.5943490476277438,True,961108,5804.0,18012.0,PRIJEM,PREVOD Z UCTU,DUCHOD
836120,2846,0.5943298836188236,True,980107,6134.0,25336.0,PRIJEM,PREVOD Z UCTU,DUCHOD
791817,2700,0.5943259880952384,True,941206,45612.0,68688.9,PRIJEM,PREVOD Z UCTU,
2501918,8260,0.5943238401211055,True,960608,56152.0,112879.6,PRIJEM,PREVOD Z UCTU,
1098805,3754,0.5943212954987805,True,961208,44342.0,74541.2,PRIJEM,PREVOD Z UCTU,
2956234,9790,0.594315085178233,True,970329,49319.0,149106.2,PRIJEM,VKLAD,
565164,1924,0.5943143518301512,True,961014,5266.0,26630.0,PRIJEM,PREVOD Z UCTU,DUCHOD
260358,892,0.5942974860057179,True,930709,6177.0,25608.0,PRIJEM,PREVOD Z UCTU,DUCHOD
929613,3168,0.5942929449548817,True,930508,6303.0,19909.0,PRIJEM,PREVOD Z UCTU,DUCHOD
476354,1624,0.5942877915554005,True,960505,6086.0,6586.0,PRIJEM,PREVOD Z UCTU,DUCHOD
457596,1555,0.5942873933932477,True,970307,6260.0,26140.0,PRIJEM,PREVOD Z UCTU,DUCHOD
468922,1597,0.5942865815305702,True,950706,6701.0,7601.0,PRIJEM,PREVOD Z UCTU,DUCHOD
894506,3050,0.5942854243598594,True,930608,62168.0,73568.0,PRIJEM,PREVOD Z UCTU,
688102,2350,0.5942836418748199,True,980327,47787.0,115356.1,PRIJEM,VKLAD,
68108,227,0.594283449768531,True,970612,67038.0,100521.3,PRIJEM,PREVOD Z UCTU,
68120,227,0.594283449768531,True,980612,67038.0,100098.4,PRIJEM,PREVOD Z UCTU,
713634,2439,0.594275516471035,True,961111,6457.0,19871.0,PRIJEM,PREVOD Z UCTU,DUCHOD
503605,1718,0.5942709248287906,True,980213,43928.0,114769.3,PRIJEM,PREVOD Z UCTU,
229927,783,0.5942686368386325,True,980206,4864.0,25320.0,PRIJEM,PREVOD Z UCTU,DUCHOD
3043699,10093,0.594266424383773,True,950608,60566.0,86650.6,PRIJEM,PREVOD Z UCTU,
1091587,3732,0.5942615558868507,True,970808,4673.0,14519.0,PRIJEM,PREVOD Z UCTU,DUCHOD
280199,960,0.5942582257310507,True,960613,60016.0,92986.3,PRIJEM,PREVOD Z UCTU,
99056,339,0.5942549120047081,True,970612,70210.0,99681.6,PRIJEM,PREVOD Z UCTU,
796079,2712,0.5942542415161041,True,930611,6604.0,20212.0,PRIJEM,PREVOD Z UCTU,DUCHOD
697961,2387,0.594244701761358,True,960811,5121.0,11042.0,PRIJEM,PREVOD Z UCTU,DUCHOD
476356,1624,0.5942441731602964,True,960705,6086.0,18758.0,PRIJEM,PREVOD Z UCTU,DUCHOD
2847069,9422,0.5942311321723098,True,970614,64642.0,91032.9,PRIJEM,PREVOD Z UCTU,
99393,340,0.5942304757333651,True,971214,5774.0,46215.7,PRIJEM,PREVOD Z UCTU,DUCHOD
288386,989,0.5942119725281746,True,940608,5114.0,16342.0,PRIJEM,PREVOD Z UCTU,DUCHOD
949277,3236,0.5942112741430852,True,970614,4414.0,17956.0,PRIJEM,PREVOD Z UCTU,DUCHOD
726413,2485,0.5942023214517695,True,980113,4042.0,21010.0,PRIJEM,PREVOD Z UCTU,DUCHOD
232564,791,0.5942016213169283,True,960310,4854.0,15262.0,PRIJEM,PREVOD Z UCTU,DUCHOD
535225,1823,0.594198096325829,True,970205,4941.0,25705.0,PRIJEM,PREVOD Z UCTU,DUCHOD
1161142,3976,0.5941970717328259,True,960706,6453.0,19959.0,PRIJEM,PREVOD Z UCTU,DUCHOD
980326,3345,0.5941913268870502,True,980206,4281.0,334.0,PRIJEM,PREVOD Z UCTU,DUCHOD
154486,518,0.5941843796203717,True,950107,5836.0,23544.0,PRIJEM,PREVOD Z UCTU,DUCHOD
685084,2339,0.5941787183438134,True,970111,5893.0,24072.0,PRIJEM,PREVOD Z UCTU,DUCHOD
896755,3055,0.5941698402623347,True,981213,6814.0,41328.2,PRIJEM,PREVOD Z UCTU,DUCHOD
385229,1309,0.5941639975048055,True,950611,59296.0,93705.4,PRIJEM,PREVOD Z UCTU,
1644103,5574,0.5941635923076991,True,950608,71565.0,92466.8,PRIJEM,PREVOD Z UCTU,
167682,561,0.5941623219876399,True,970308,6082.0,18646.0,PRIJEM,PREVOD Z UCTU,DUCHOD
89632,302,0.5941505414981727,True,960509,6438.0,6438.0,PRIJEM,PREVOD Z UCTU,DUCHOD
3098431,10280,0.5941490128826704,True,961214,52221.0,52821.0,PRIJEM,PREVOD Z UCTU,
503485,1717,0.5941396916651861,True,971213,6558.0,7458.0,PRIJEM,PREVOD Z UCTU,DUCHOD
530505,1809,0.5941261067981325,True,981206,30082.0,84056.5,PRIJEM,PREVOD Z UCTU,
280187,960,0.5941229496217224,True,950613,60016.0,91715.8,PRIJEM,PREVOD Z UCTU,
2078103,7045,0.5941200042958692,True,980607,54138.0,95558.9,PRIJEM,PREVOD Z UCTU,
169137,566,0.5941137429020512,True,981025,49883.0,121076.1,PRIJEM,VKLAD,
223814,762,0.5941092203479796,True,960213,5984.0,24836.0,PRIJEM,PREVOD Z UCTU,DUCHOD
936315,3196,0.5940923291106562,True,940409,5403.0,22312.0,PRIJEM,PREVOD Z UCTU,DUCHOD
1116072,3812,0.5940913437337009,True,950505,4980.0,20320.0,PRIJEM,PREVOD Z UCTU,DUCHOD
2592039,8564,0.5940873770876577,True,940612,57554.0,85960.0,PRIJEM,PREVOD Z UCTU,
944316,3221,0.5940833038861763,True,971209,5330.0,50686.5,PRIJEM,PREVOD Z UCTU,DUCHOD
16253,55,0.594073011918793,True,960712,4629.0,23445.0,PRIJEM,PREVOD Z UCTU,DUCHOD
1037575,3549,0.5940709632396945,True,961107,4898.0,15294.0,PRIJEM,PREVOD Z UCTU,DUCHOD
1048188,3585,0.594061103824916,True,961112,6242.0,31510.0,PRIJEM,PREVOD Z UCTU,DUCHOD
764385,2610,0.5940559991029892,True,981211,6858.0,45891.8,PRIJEM,PREVOD Z UCTU,DUCHOD
854708,2913,0.5940506366784307,True,940314,4471.0,14513.0,PRIJEM,PREVOD Z UCTU,DUCHOD
324549,1108,0.594048380950645,True,950807,4730.0,24650.0,PRIJEM,PREVOD Z UCTU,DUCHOD
3548723,544,0.5940450828092914,True,981231,418.1,111235.6,PRIJEM,,UROK
1161386,3977,0.594026781307906,True,940105,4636.0,19344.0,PRIJEM,PREVOD Z UCTU,DUCHOD
122073,410,0.5940144942367468,True,970113,5738.0,17414.0,PRIJEM,PREVOD Z UCTU,DUCHOD
786236,2679,0.5939986214873291,True,970813,6654.0,7754.0,PRIJEM,PREVOD Z UCTU,DUCHOD
279963,959,0.593998424924861,True,960514,4703.0,15109.0,PRIJEM,PREVOD Z UCTU,DUCHOD
508656,1740,0.5939956642669204,True,970610,4070.0,12810.0,PRIJEM,PREVOD Z UCTU,DUCHOD
254882,875,0.5939947415678558,True,950906,6607.0,26728.0,PRIJEM,PREVOD Z UCTU,DUCHOD
3213211,10663,0.5939813787042916,True,980608,65008.0,84066.1,PRIJEM,PREVOD Z UCTU,
1467346,4999,0.5939804291242943,True,971206,41296.0,79967.8,PRIJEM,PREVOD Z UCTU,
707142,2422,0.5939791488083338,True,980106,6114.0,30770.0,PRIJEM,PREVOD Z UCTU,DUCHOD
2579192,8519,0.5939686233143668,True,960612,56019.0,90031.7,PRIJEM,PREVOD Z UCTU,
1031275,3524,0.5939629720160899,True,971106,4826.0,24330.0,PRIJEM,PREVOD Z UCTU,DUCHOD
711288,2432,0.5939595771782624,True,960709,5880.0,18740.0,PRIJEM,PREVOD Z UCTU,DUCHOD
2819134,9333,0.5939594760870667,True,970825,21212.0,-846.0,VYBER,VYBER,
694894,2377,0.5939556972206399,True,950413,4393.0,22265.0,PRIJEM,PREVOD Z UCTU,DUCHOD
2094565,7099,0.5939536809545612,True,971208,43942.0,73422.4,PRIJEM,PREVOD Z UCTU,
921800,3142,0.5939481737787344,True,950112,6029.0,24316.0,PRIJEM,PREVOD Z UCTU,DUCHOD
19400,66,0.5939459817802433,True,960609,67070.0,112011.4,PRIJEM,PREVOD Z UCTU,
424302,1441,0.5939432138436401,True,981205,6354.0,45209.9,PRIJEM,PREVOD Z UCTU,DUCHOD
859873,2930,0.5939385260818516,True,980129,48248.0,133188.5,PRIJEM,VKLAD,
1921538,6512,0.5939357815180305,True,970624,20693.0,6053.4,VYBER,VYBER,
965652,3290,0.5939276896099551,True,970610,57936.0,116759.2,PRIJEM,PREVOD Z UCTU,
715943,2452,0.5939263801114865,True,970908,5563.0,11726.0,PRIJEM,PREVOD Z UCTU,DUCHOD
826069,2814,0.5939216776848312,True,930713,4544.0,14132.0,PRIJEM,PREVOD Z UCTU,DUCHOD
368314,1252,0.593919724863003,True,951211,37032.0,78468.6,PRIJEM,PREVOD Z UCTU,
1098817,3754,0.5939193218437615,True,971208,44342.0,77248.1,PRIJEM,PREVOD Z UCTU,
3603724,2227,0.5939189506633377,True,980228,433.5,119038.8,PRIJEM,,UROK
677533,2315,0.5938987197336427,True,940610,4439.0,18656.0,PRIJEM,PREVOD Z UCTU,DUCHOD
327113,1117,0.593881890130124,True,961109,5370.0,16510.0,PRIJEM,PREVOD Z UCTU,DUCHOD
700139,2396,0.593878624860974,True,930605,4203.0,17312.0,PRIJEM,PREVOD Z UCTU,DUCHOD
914521,3117,0.5938552058814918,True,930313,5355.0,6255.0,PRIJEM,PREVOD Z UCTU,DUCHOD
41918,139,0.5938477352719369,True,981213,49167.0,67704.8,PRIJEM,PREVOD Z UCTU,
462816,1575,0.5938437702151045,True,930507,5448.0,17244.0,PRIJEM,PREVOD Z UCTU,DUCHOD
888175,3029,0.5938365490355796,True,970107,5978.0,6678.0,PRIJEM,PREVOD Z UCTU,DUCHOD
623597,2128,0.5938337709196156,True,931210,5424.0,5424.0,PRIJEM,PREVOD Z UCTU,DUCHOD
296808,1012,0.593830574879274,True,960805,21978.0,3275.0,VYBER,VYBER,
1099902,3757,0.5938127594118369,True,980606,44217.0,91511.1,PRIJEM,PREVOD Z UCTU,
776425,2648,0.5938124690504818,True,960924,46427.0,68146.5,PRIJEM,VKLAD,
357366,1212,0.593812304354297,True,960305,6896.0,21588.0,PRIJEM,PREVOD Z UCTU,DUCHOD
822344,2801,0.5938019892133536,True,970113,5962.0,24748.0,PRIJEM,PREVOD Z UCTU,DUCHOD
2908246,9633,0.59380040071857,True,981202,24654.0,15539.3,VYBER,VYBER,
3612941,2501,0.5937948824342969,True,981231,386.5,97607.1,PRIJEM,,UROK
175444,591,0.593780663857242,True,980108,4182.0,21610.0,PRIJEM,PREVOD Z UCTU,DUCHOD
612203,2086,0.5937777821499405,True,970608,69298.0,98540.8,PRIJEM,PREVOD Z UCTU,
1029363,3515,0.5937686703545867,True,961110,4373.0,22265.0,PRIJEM,PREVOD Z UCTU,DUCHOD
1004638,3429,0.593753086869283,True,981014,6664.0,45732.8,PRIJEM,PREVOD Z UCTU,DUCHOD
102001,347,0.5937486374637442,True,951204,22683.0,6170.6,VYBER,VYBER,
1063719,3634,0.5937339007846266,True,970609,72766.0,109756.4,PRIJEM,PREVOD Z UCTU,
522175,1782,0.5937271926321157,True,981010,6542.0,83253.2,PRIJEM,PREVOD Z UCTU,DUCHOD
798621,2722,0.5937207938536929,True,971107,5820.0,23780.0,PRIJEM,PREVOD Z UCTU,DUCHOD
95081,323,0.5937189970431413,True,970310,6836.0,7036.0,PRIJEM,PREVOD Z UCTU,DUCHOD
902615,3075,0.5937175482205415,True,970914,5054.0,15562.0,PRIJEM,PREVOD Z UCTU,DUCHOD
637742,2177,0.5937134431475305,True,930105,5123.0,5923.0,PRIJEM,PREVOD Z UCTU,DUCHOD
277992,951,0.5937012107389253,True,960712,4479.0,14537.0,PRIJEM,PREVOD Z UCTU,DUCHOD
911207,3107,0.5936996339321907,True,981011,6300.0,96979.4,PRIJEM,PREVOD Z UCTU,DUCHOD
900247,3068,0.593686959667035,True,930714,6193.0,19079.0,PRIJEM,PREVOD Z UCTU,DUCHOD
972718,3314,0.593686027087592,True,980128,45304.0,127467.1,PRIJEM,VKLAD,
486693,1659,0.5936854427346933,True,970310,5887.0,18061.0,PRIJEM,PREVOD Z UCTU,DUCHOD
752942,2569,0.5936794872061989,True,940908,6772.0,21316.0,PRIJEM,PREVOD Z UCTU,DUCHOD
570044,1940,0.5936770701259158,True,940105,4660.0,5360.0,PRIJEM,PREVOD Z UCTU,DUCHOD
663837,2267,0.5936763574711533,True,950904,20964.0,115233.4,VYBER,VYBER,
457779,1556,0.5936735050509764,True,981207,5955.0,60299.0,PRIJEM,PREVOD Z UCTU,DUCHOD
1022,4,0.5936733250290865,True,960511,5553.0,17459.0,PRIJEM,PREVOD Z UCTU,DUCHOD
884329,3013,0.5936732704281539,True,971209,4714.0,4714.0,PRIJEM,PREVOD Z UCTU,DUCHOD
881712,3004,0.5936670268768732,True,961111,4641.0,14623.0,PRIJEM,PREVOD Z UCTU,DUCHOD
902617,3075,0.5936571018291401,True,971114,5054.0,25670.0,PRIJEM,PREVOD Z UCTU,DUCHOD
85874,288,0.5936554379092934,True,950607,5315.0,16845.0,PRIJEM,PREVOD Z UCTU,DUCHOD
1142248,3906,0.5936514720456336,True,980614,50196.0,98446.0,PRIJEM,PREVOD Z UCTU,
931288,3174,0.5936422343243123,True,980308,5098.0,15694.0,PRIJEM,PREVOD Z UCTU,DUCHOD
892891,3043,0.5936412680990103,True,970507,4152.0,21560.0,PRIJEM,PREVOD Z UCTU,DUCHOD
516143,1765,0.5936356227854073,True,960809,5242.0,5642.0,PRIJEM,PREVOD Z UCTU,DUCHOD
581052,1978,0.5936304641584664,True,950609,51303.0,91336.0,PRIJEM,PREVOD Z UCTU,
79731,267,0.5936258077552697,True,950707,4847.0,15041.0,PRIJEM,PREVOD Z UCTU,DUCHOD
1077385,3680,0.5936251780172306,True,960508,5800.0,18400.0,PRIJEM,PREVOD Z UCTU,DUCHOD
359147,1220,0.5936211237541738,True,981207,5764.0,69477.3,PRIJEM,PREVOD Z UCTU,DUCHOD
3110321,10320,0.593617025592484,True,961209,38960.0,72091.6,PRIJEM,PREVOD Z UCTU,
902737,3076,0.5936101577064128,True,930714,4164.0,17356.0,PRIJEM,PREVOD Z UCTU,DUCHOD
768520,2624,0.5936080073092522,True,961205,40104.0,81490.5,PRIJEM,PREVOD Z UCTU,
790704,2696,0.593603340925347,True,970412,4673.0,14619.0,PRIJEM,PREVOD Z UCTU,DUCHOD
893232,3045,0.5936031905141386,True,950905,6079.0,18537.0,PRIJEM,PREVOD Z UCTU,DUCHOD
1041277,3560,0.5936028846836648,True,970206,5026.0,15878.0,PRIJEM,PREVOD Z UCTU,DUCHOD
90230,305,0.5935997595524838,True,970205,4430.0,17920.0,PRIJEM,PREVOD Z UCTU,DUCHOD
907406,3092,0.5935968121962484,True,960513,5649.0,29245.0,PRIJEM,PREVOD Z UCTU,DUCHOD
898293,3062,0.5935944858616843,True,980110,4467.0,22735.0,PRIJEM,PREVOD Z UCTU,DUCHOD
670887,2291,0.5935905703238573,True,960911,6563.0,13826.0,PRIJEM,PREVOD Z UCTU,DUCHOD
869478,2961,0.593582297087293,True,961209,5012.0,25460.0,PRIJEM,PREVOD Z UCTU,DUCHOD
1164605,3989,0.5935788660521757,True,950805,4016.0,20980.0,PRIJEM,PREVOD Z UCTU,DUCHOD
313080,1069,0.5935560333886271,True,930813,4621.0,5321.0,PRIJEM,PREVOD Z UCTU,DUCHOD
1793847,6083,0.5935539955643955,True,970228,48724.0,135087.9,PRIJEM,VKLAD,
887593,3027,0.5935505264073356,True,960514,4479.0,5479.0,PRIJEM,PREVOD Z UCTU,DUCHOD
518842,1772,0.5935445456330765,True,960608,72298.0,96374.8,PRIJEM,PREVOD Z UCTU,
387479,1317,0.593541218702103,True,940510,6732.0,21296.0,PRIJEM,PREVOD Z UCTU,DUCHOD
1372300,4681,0.5935307353059696,True,951208,30492.0,73289.5,PRIJEM,PREVOD Z UCTU,
741437,2531,0.5935300033150847,True,981108,6294.0,46457.8,PRIJEM,PREVOD Z UCTU,DUCHOD
157986,528,0.5935298230474241,True,970308,4568.0,14004.0,PRIJEM,PREVOD Z UCTU,DUCHOD
191358,650,0.5935275083567737,True,950410,6914.0,21842.0,PRIJEM,PREVOD Z UCTU,DUCHOD
1095420,3745,0.593511620970671,True,980606,39387.0,144198.3,PRIJEM,PREVOD Z UCTU,
874666,2980,0.5935078610457689,True,940306,4974.0,15922.0,PRIJEM,PREVOD Z UCTU,DUCHOD
682128,2328,0.5934997567778092,True,971113,6765.0,69951.6,PRIJEM,PREVOD Z UCTU,DUCHOD
980280,3345,0.5934951700628497,True,940406,4281.0,17724.0,PRIJEM,PREVOD Z UCTU,DUCHOD
19388,66,0.5934950224960827,True,950609,67070.0,109251.2,PRIJEM,PREVOD Z UCTU,
971484,3310,0.5934948156873637,True,940206,4916.0,25480.0,PRIJEM,PREVOD Z UCTU,DUCHOD
345285,1169,0.5934942477579471,True,981029,20827.0,124136.2,VYBER,VYBER,
334070,1136,0.5934896843192549,True,941212,46227.0,85754.7,PRIJEM,PREVOD Z UCTU,
1155469,3954,0.5934894323799946,True,930711,6109.0,7109.0,PRIJEM,PREVOD Z UCTU,DUCHOD
753595,2571,0.5934786257188205,True,980310,46999.0,123904.2,PRIJEM,PREVOD Z UCTU,
985888,3363,0.5934733826745945,True,950913,4412.0,14336.0,PRIJEM,PREVOD Z UCTU,DUCHOD
668298,2282,0.5934693930743283,True,940214,46101.0,112325.3,PRIJEM,PREVOD Z UCTU,
2442355,8051,0.5934676533046356,True,931205,39060.0,68065.8,PRIJEM,PREVOD Z UCTU,
1010958,3455,0.5934603435365334,True,980605,50602.0,96798.7,PRIJEM,PREVOD Z UCTU,
3442569,1464,0.5934485900520111,True,980228,421.6,126941.1,PRIJEM,,UROK
849430,2894,0.5934463957270003,True,981123,3917.0,94675.3,VYBER,VYBER,
2472473,8158,0.5934462999366644,True,980614,59676.0,89397.5,PRIJEM,PREVOD Z UCTU,
1113456,3804,0.5934449218383668,True,960607,47436.0,81937.7,PRIJEM,PREVOD Z UCTU,
209998,713,0.5934434540870951,True,970105,5670.0,17510.0,PRIJEM,PREVOD Z UCTU,DUCHOD
848008,2888,0.5934401872849903,True,961011,4006.0,20730.0,PRIJEM,PREVOD Z UCTU,DUCHOD
2502406,8261,0.5934310166453531,True,981214,32938.0,68180.5,PRIJEM,PREVOD Z UCTU,
1113462,3804,0.5934259487851532,True,961207,47436.0,67729.3,PRIJEM,PREVOD Z UCTU,
474210,1615,0.5934256192234386,True,980114,6626.0,20778.0,PRIJEM,PREVOD Z UCTU,DUCHOD
3431109,11382,0.5934221646814131,True,981210,46248.0,87362.4,PRIJEM,PREVOD Z UCTU,
565190,1924,0.593420243862159,True,981214,5266.0,69624.3,PRIJEM,PREVOD Z UCTU,DUCHOD
3455338,8132,0.59342010777999,True,981231,405.7,124312.6,PRIJEM,,UROK
406400,1383,0.593416535085674,True,960807,6909.0,28636.0,PRIJEM,PREVOD Z UCTU,DUCHOD
368326,1252,0.5934105058546044,True,961211,37032.0,76914.2,PRIJEM,PREVOD Z UCTU,
770161,2628,0.5934091476323612,True,951127,12971.0,-378.8,VYBER,VYBER,
886863,3024,0.5934073117809099,True,970405,6713.0,27252.0,PRIJEM,PREVOD Z UCTU,DUCHOD
976749,3328,0.5933977841461231,True,970614,4951.0,15653.0,PRIJEM,PREVOD Z UCTU,DUCHOD
609765,2076,0.5933936690822352,True,970112,6179.0,25516.0,PRIJEM,PREVOD Z UCTU,DUCHOD
871991,2971,0.5933904019925008,True,971128,47591.0,104990.2,PRIJEM,VKLAD,
247615,851,0.5933841045215613,True,951107,23336.0,123920.9,VYBER,VYBER,
434253,1476,0.5933817109949078,True,930706,6411.0,19433.0,PRIJEM,PREVOD Z UCTU,DUCHOD
707250,2423,0.5933797239717228,True,930512,5671.0,17413.0,PRIJEM,PREVOD Z UCTU,DUCHOD
342099,1161,0.5933795028990803,True,981214,5921.0,49282.6,PRIJEM,PREVOD Z UCTU,DUCHOD
581040,1978,0.5933702277653878,True,940609,51303.0,93928.5,PRIJEM,PREVOD Z UCTU,
446734,1517,0.593370046289696,True,970108,4569.0,23545.0,PRIJEM,PREVOD Z UCTU,DUCHOD
965831,3291,0.5933537005333469,True,970213,5355.0,17065.0,PRIJEM,PREVOD Z UCTU,DUCHOD
1044731,3572,0.5933414203921874,True,951214,6213.0,13342.8,PRIJEM,PREVOD Z UCTU,DUCHOD
1124414,3840,0.5933352811019057,True,940511,5970.0,18610.0,PRIJEM,PREVOD Z UCTU,DUCHOD
267343,915,0.5933347977486045,True,960609,58041.0,89748.6,PRIJEM,PREVOD Z UCTU,
883006,3008,0.5933248786341372,True,930306,6934.0,7134.0,PRIJEM,PREVOD Z UCTU,DUCHOD
234033,797,0.5933239185262158,True,961205,51394.0,52294.0,PRIJEM,PREVOD Z UCTU,
1754216,5952,0.5932972388947229,True,970610,52968.0,87339.9,PRIJEM,PREVOD Z UCTU,
643015,2196,0.59329085090251,True,970813,5525.0,6025.0,PRIJEM,PREVOD Z UCTU,DUCHOD
1055683,3610,0.5932899713470661,True,971008,4279.0,4979.0,PRIJEM,PREVOD Z UCTU,DUCHOD
3431085,11382,0.5932843646448606,True,961210,46248.0,78567.1,PRIJEM,PREVOD Z UCTU,
3043735,10093,0.5932800143254087,True,980608,60566.0,78210.4,PRIJEM,PREVOD Z UCTU,
1064873,3638,0.5932725082801334,True,961208,50922.0,77978.3,PRIJEM,PREVOD Z UCTU,
2781987,9208,0.5932684383571012,True,971205,30794.0,70376.1,PRIJEM,PREVOD Z UCTU,
1262491,4318,0.5932682048950866,True,930608,69144.0,106635.5,PRIJEM,PREVOD Z UCTU,
701291,2400,0.5932647417391855,True,961012,4351.0,17904.0,PRIJEM,PREVOD Z UCTU,DUCHOD
181678,617,0.5932569123207939,True,971205,39108.0,78593.6,PRIJEM,PREVOD Z UCTU,
34887,112,0.5932535668794178,True,930313,6582.0,6782.0,PRIJEM,PREVOD Z UCTU,DUCHOD
494830,1687,0.5932482519407113,True,970809,4260.0,17240.0,PRIJEM,PREVOD Z UCTU,DUCHOD
349536,1187,0.5932428753052481,True,961008,6220.0,19660.0,PRIJEM,PREVOD Z UCTU,DUCHOD
3538009,225,0.5932413713038933,True,981231,377.3,92940.2,PRIJEM,,UROK
185548,629,0.5932358302770272,True,941010,4721.0,14663.0,PRIJEM,PREVOD Z UCTU,DUCHOD
714551,2444,0.5932264264830551,True,981208,43974.0,104591.8,PRIJEM,PREVOD Z UCTU,
2489533,8212,0.5932252142765879,True,980525,3237.0,123924.2,VYBER,VYBER,
393567,1338,0.5932182498191995,True,981126,48503.0,153761.3,PRIJEM,VKLAD,
670707,2290,0.5932160076776773,True,970110,6298.0,19294.0,PRIJEM,PREVOD Z UCTU,DUCHOD
452982,1539,0.5932156806286376,True,981225,19073.0,8884.7,VYBER,VYBER,
867212,2952,0.5931945350007147,True,970708,4833.0,15399.0,PRIJEM,PREVOD Z UCTU,DUCHOD
768544,2624,0.5931919035423112,True,981205,40104.0,75769.5,PRIJEM,PREVOD Z UCTU,
670708,2290,0.5931863840301485,True,970210,6298.0,25592.0,PRIJEM,PREVOD Z UCTU,DUCHOD
778514,2654,0.5931768929835551,True,941114,6179.0,25616.0,PRIJEM,PREVOD Z UCTU,DUCHOD
160159,537,0.593169289383301,True,970111,6080.0,6580.0,PRIJEM,PREVOD Z UCTU,DUCHOD
612415,2087,0.5931622626773816,True,931031,48351.0,129908.5,PRIJEM,VKLAD,
1004639,3429,0.5931571499962184,True,981114,6664.0,43885.8,PRIJEM,PREVOD Z UCTU,DUCHOD
10165,35,0.5931541681445394,True,931105,5446.0,22384.0,PRIJEM,PREVOD Z UCTU,DUCHOD
1271715,4349,0.5931531139008868,True,971210,49152.0,78788.5,PRIJEM,PREVOD Z UCTU,
2521571,8320,0.5931392269493823,True,971209,46450.0,64962.3,PRIJEM,PREVOD Z UCTU,
2307876,7614,0.5931391339018873,True,960607,60108.0,106993.6,PRIJEM,PREVOD Z UCTU,
507927,1736,0.5931318871929717,True,970506,6075.0,19125.0,PRIJEM,PREVOD Z UCTU,DUCHOD
3084942,10233,0.5931247323599336,True,960611,35871.0,77714.9,PRIJEM,PREVOD Z UCTU,
192640,654,0.5931183278138649,True,950211,6092.0,24568.0,PRIJEM,PREVOD Z UCTU,DUCHOD
3213199,10663,0.5931125440599179,True,970608,65008.0,85554.7,PRIJEM,PREVOD Z UCTU,
980311,3345,0.5931092620744889,True,961106,4281.0,5661.2,PRIJEM,PREVOD Z UCTU,DUCHOD
